0.0036051273345947266,0
0.09702706336975098,0
0.09705328941345215,0
0.09706807136535645,0
0.097076416015625,0
0.09708738327026367,8
0.09709429740905762,5
0.09712004661560059,0
0.09713411331176758,0
0.09714317321777344,2
0.18382740020751953,0
0.18384408950805664,6
0.18385100364685059,4
0.18385720252990723,3
0.18386316299438477,0
0.1838693618774414,5
0.18387508392333984,6
0.1838819980621338,0
0.18388819694519043,0
0.27061033248901367,0
0.2706301212310791,2
0.27064013481140137,0
0.27065014839172363,0
0.2706592082977295,0
0.27066707611083984,2
0.2706770896911621,0
0.27068638801574707,0
0.27069520950317383,0
0.3574483394622803,0
0.35749220848083496,0
0.35750603675842285,0
0.35752010345458984,0
0.35753607749938965,2
0.35755419731140137,7
0.35756731033325195,0
0.35758018493652344,0
0.3575921058654785,0
0.4440901279449463,3
0.44411540031433105,0
0.44412708282470703,0
0.4441390037536621,0
0.4441511631011963,6
0.44416213035583496,0
0.44417309761047363,5
0.4441840648651123,0
0.4441952705383301,4
0.5310499668121338,0
0.5311062335968018,0
0.5311322212219238,6
0.5311563014984131,3
0.5311779975891113,0
0.5312020778656006,15
0.531224250793457,0
0.5312740802764893,0
0.5312972068786621,0
0.6178572177886963,0
0.6179111003875732,0
0.6179361343383789,7
0.6179583072662354,0
0.6179811954498291,0
0.618004322052002,0
0.6180260181427002,0
0.6180472373962402,0
0.6180710792541504,0
0.704639196395874,0
0.704700231552124,0
0.704725980758667,0
0.7047491073608398,6
0.7047710418701172,0
0.7047932147979736,0
0.7048161029815674,0
0.7048392295837402,2
0.7048611640930176,2
0.7914533615112305,0
0.7915163040161133,6
0.7915430068969727,0
0.7915661334991455,0
0.7915992736816406,7
0.7916221618652344,11
0.7916452884674072,0
0.7916684150695801,2
0.7916901111602783,0
0.8781859874725342,0
0.878244161605835,0
0.8782703876495361,1
0.8782939910888672,0
0.8783180713653564,2
0.8783411979675293,11
0.8783643245697021,0
0.8783853054046631,0
0.8784081935882568,0
0.964940071105957,0
0.9649872779846191,7
0.965015172958374,14
0.9650352001190186,7
0.9650521278381348,1
0.9650681018829346,0
0.9650843143463135,0
0.9651000499725342,0
0.9651162624359131,1
1.051819086074829,5
1.0518772602081299,15
1.0519042015075684,0
1.051927089691162,0
1.051950216293335,0
1.0519721508026123,2
1.0519940853118896,0
1.052016258239746,0
1.0520381927490234,0
1.1385810375213623,0
1.1386301517486572,0
1.1386492252349854,2
1.1386661529541016,0
1.1386842727661133,0
1.138702154159546,8
1.1387183666229248,10
1.1387341022491455,1
1.1387503147125244,9
1.2253692150115967,0
1.2254352569580078,0
1.2254621982574463,0
1.225487232208252,0
1.2255101203918457,0
1.2255332469940186,1
1.225555181503296,9
1.2255780696868896,3
1.2256011962890625,10
1.3121552467346191,0
1.31221604347229,1
1.3122570514678955,6
1.312284231185913,0
1.312307357788086,0
1.3123300075531006,0
1.3123531341552734,0
1.3123762607574463,0
1.3124001026153564,3
1.3989241123199463,0
1.3989770412445068,0
1.399003267288208,0
1.3990261554718018,0
1.399049997329712,0
1.3990731239318848,0
1.399095058441162,1
1.3991172313690186,0
1.3991401195526123,0
1.4856112003326416,0
1.485647201538086,0
1.4856622219085693,0
1.4856760501861572,0
1.4856970310211182,0
1.4857110977172852,2
1.4857242107391357,0
1.4857373237609863,10
1.4857501983642578,7
1.5724573135375977,0
1.5725131034851074,0
1.572540283203125,0
1.5725643634796143,0
1.5725891590118408,4
1.57261323928833,9
1.5726351737976074,2
1.5726573467254639,7
1.5726792812347412,0
1.6592803001403809,4
1.6593332290649414,0
1.659358263015747,0
1.6593821048736572,0
1.6594061851501465,0
1.6594312191009521,4
1.6594531536102295,0
1.6594762802124023,8
1.6594979763031006,1
1.7459611892700195,4
1.745995044708252,3
1.7460112571716309,7
1.7460260391235352,7
1.7460401058197021,0
1.7460532188415527,6
1.7460672855377197,0
1.7460811138153076,0
1.7460951805114746,7
1.8328120708465576,0
1.832874059677124,8
1.8329012393951416,2
1.8329253196716309,0
1.8329482078552246,2
1.8329720497131348,6
1.8329942226409912,0
1.8330161571502686,9
1.833038091659546,0
1.9196271896362305,0
1.9196882247924805,0
1.919715166091919,0
1.9197392463684082,0
1.9197633266448975,5
1.9197852611541748,0
1.9198081493377686,0
1.9198310375213623,0
1.9198532104492188,6
2.0063822269439697,0
2.0064382553100586,0
2.006469249725342,0
2.0064942836761475,11
2.006519079208374,11
2.0065412521362305,0
2.006563186645508,0
2.0065863132476807,8
2.006608247756958,0
2.0931642055511475,5
2.093222141265869,0
2.093247413635254,4
2.093271017074585,0
2.0932962894439697,0
2.0933191776275635,0
2.09334135055542,0
2.0933642387390137,0
2.093386173248291,0
2.1799752712249756,0
2.1800291538238525,0
2.1800529956817627,0
2.1800761222839355,0
2.180100202560425,0
2.180122137069702,0
2.180143117904663,0
2.1801652908325195,0
2.1801881790161133,0
2.266693115234375,8
2.2667481899261475,7
2.266775131225586,2
2.2668001651763916,4
2.2668232917785645,0
2.266845226287842,0
2.2668673992156982,9
2.2668981552124023,0
2.266920328140259,0
2.353532314300537,3
2.3535890579223633,5
2.353614091873169,0
2.353637218475342,4
2.3536603450775146,0
2.3536832332611084,9
2.353705406188965,4
2.353727340698242,0
2.3537490367889404,0
2.440164089202881,0
2.4401931762695312,3
2.440209150314331,0
2.440222978591919,2
2.440237045288086,0
2.440251111984253,0
2.4402642250061035,0
2.4402780532836914,0
2.4402921199798584,3
2.527078151702881,0
2.527125120162964,0
2.527153253555298,0
2.5271780490875244,3
2.5272011756896973,0
2.5272231101989746,0
2.527245044708252,0
2.527268171310425,0
2.527290105819702,1
2.61383318901062,0
2.6138792037963867,0
2.613906145095825,0
2.613929271697998,0
2.6139512062072754,0
2.6139731407165527,0
2.6140003204345703,0
2.614030122756958,3
2.6140522956848145,0
2.7005770206451416,0
2.7006332874298096,0
2.700660228729248,6
2.700684070587158,2
2.700707197189331,0
2.7007291316986084,0
2.700751304626465,4
2.700773239135742,0
2.7007951736450195,4
2.7874372005462646,0
2.7874951362609863,5
2.7875211238861084,0
2.7875452041625977,0
2.787569284439087,0
2.7875912189483643,0
2.7876131534576416,0
2.787635326385498,0
2.7876579761505127,4
2.874230146408081,15
2.874284029006958,0
2.874310255050659,0
2.874333381652832,0
2.874356269836426,0
2.874377965927124,7
2.874401092529297,0
2.874423027038574,0
2.8744451999664307,0
2.960989236831665,0
2.961029291152954,0
2.9610443115234375,0
2.961057186126709,0
2.9610700607299805,0
2.9610841274261475,7
2.961099147796631,3
2.961113214492798,0
2.9611263275146484,0
3.047790050506592,0
3.0478532314300537,0
3.0478951930999756,4
3.047919273376465,2
3.047943353652954,6
3.047966241836548,0
3.0479884147644043,0
3.048011064529419,0
3.048034191131592,0
3.134601354598999,0
3.1346590518951416,12
3.1346852779388428,0
3.1347100734710693,18
3.1347320079803467,0
3.134756088256836,0
3.134779214859009,6
3.1348023414611816,0
3.1348252296447754,0
3.2214152812957764,0
3.2214720249176025,5
3.221497058868408,2
3.2215232849121094,0
3.2215452194213867,0
3.221567392349243,0
3.2215890884399414,0
3.2216110229492188,1
3.221633195877075,0
3.308181047439575,0
3.308237075805664,11
3.3082633018493652,1
3.3082873821258545,0
3.308310031890869,0
3.3083341121673584,12
3.308356285095215,1
3.308378219604492,6
3.308401346206665,0
3.3949832916259766,0
3.395040988922119,5
3.3950672149658203,0
3.395090341567993,0
3.3951141834259033,0
3.395137071609497,0
3.39516019821167,0
3.3951821327209473,0
3.3952040672302246,7
3.481630325317383,0
3.4816761016845703,0
3.4816911220550537,0
3.4817051887512207,89
3.481718063354492,0
3.4817302227020264,0
3.481743097305298,54
3.4817562103271484,38
3.481769323348999,54
3.5686089992523193,21
3.568662166595459,0
3.568688154220581,0
3.5687122344970703,0
3.5687344074249268,21
3.568756341934204,10
3.5687780380249023,16
3.568801164627075,12
3.5688230991363525,7
3.6553642749786377,15
3.655423402786255,0
3.655449151992798,18
3.6554722785949707,5
3.6554951667785645,0
3.655517339706421,0
3.6555392742156982,0
3.6555612087249756,2
3.655583143234253,0
3.742169141769409,10
3.7422232627868652,2
3.7422473430633545,0
3.7422714233398438,0
3.742293119430542,0
3.7423181533813477,0
3.7423412799835205,0
3.7423641681671143,0
3.742387294769287,0
3.8289012908935547,15
3.828951120376587,0
3.8289783000946045,5
3.8290011882781982,0
3.8290250301361084,12
3.829047203063965,0
3.829069137573242,13
3.829092264175415,0
3.829113245010376,0
3.915710210800171,0
3.915769100189209,2
3.91579532623291,0
3.915817975997925,0
3.915865182876587,0
3.915889263153076,6
3.9159111976623535,1
3.91593337059021,2
3.9159553050994873,0
4.002525329589844,0
4.002580404281616,49
4.002606153488159,19
4.002630233764648,40
4.002654314041138,0
4.002676248550415,15
4.002698183059692,15
4.00272011756897,10
4.002742052078247,8
4.0892322063446045,14
4.089291095733643,27
4.08931827545166,6
4.089341163635254,11
4.08936333656311,10
4.089385271072388,20
4.0894081592559814,0
4.089430093765259,16
4.089452028274536,0
4.176120042800903,0
4.176175117492676,3
4.1762003898620605,1
4.176223039627075,14
4.1762449741363525,14
4.176268100738525,8
4.176290035247803,0
4.176311016082764,8
4.1763341426849365,1
4.262852191925049,9
4.262914180755615,0
4.262939214706421,0
4.262962341308594,0
4.262984275817871,0
4.263006210327148,0
4.263028383255005,0
4.2630510330200195,3
4.263073205947876,10
4.349654197692871,0
4.349712133407593,6
4.349738121032715,0
4.349760055541992,0
4.349783182144165,2
4.349805116653442,0
4.349828243255615,9
4.349850177764893,0
4.349873304367065,3
4.4361891746521,0
4.43621826171875,0
4.436233997344971,13
4.436249256134033,0
4.436264276504517,17
4.436277151107788,6
4.43630838394165,0
4.436321020126343,20
4.43633508682251,4
4.523092269897461,10
4.523142337799072,0
4.523168087005615,13
4.523191213607788,0
4.523214101791382,0
4.523237228393555,0
4.523259162902832,6
4.523282289505005,11
4.523303270339966,0
4.609941005706787,21
4.609992265701294,5
4.610018014907837,9
4.61004114151001,3
4.610065221786499,0
4.610088348388672,0
4.610110282897949,0
4.610132217407227,0
4.610154151916504,1
4.696719169616699,1
4.696776390075684,0
4.69680118560791,0
4.696825265884399,4
4.696848154067993,14
4.696871280670166,0
4.696894407272339,7
4.696916341781616,0
4.696938991546631,8
4.783498048782349,0
4.783559322357178,2
4.783585071563721,0
4.78360915184021,0
4.783632278442383,0
4.78365421295166,0
4.7836761474609375,0
4.78369927406311,0
4.783721208572388,1
4.87024998664856,0
4.870309114456177,0
4.8703343868255615,0
4.870357036590576,0
4.870380163192749,3
4.870402097702026,0
4.870426177978516,48
4.870448112487793,0
4.870471239089966,40
4.956906080245972,26
4.956936359405518,22
4.956952095031738,51
4.956965208053589,32
4.956980228424072,21
4.95699405670166,21
4.957006216049194,13
4.957019329071045,4
4.957033395767212,22
5.04390811920166,15
5.043968200683594,10
5.043995141983032,19
5.0440192222595215,10
5.044043064117432,0
5.044067144393921,0
5.044090270996094,8
5.044124126434326,14
5.044148206710815,4
5.130510091781616,0
5.130535364151001,8
5.1305482387542725,6
5.130559206008911,5
5.13057017326355,0
5.130582094192505,6
5.13059401512146,0
5.130605220794678,0
5.130616188049316,0
5.217379093170166,0
5.217400074005127,16
5.217409133911133,0
5.217417240142822,0
5.217425346374512,4
5.217432260513306,0
5.217440128326416,4
5.217447280883789,4
5.217455148696899,0
5.304234027862549,4
5.3042731285095215,1
5.304289102554321,13
5.304303169250488,0
5.304317235946655,0
5.304331064224243,0
5.304344177246094,0
5.304356098175049,1
5.304369211196899,10
5.391096115112305,8
5.391155242919922,0
5.391183137893677,62
5.391207218170166,1
5.391229152679443,0
5.391252279281616,2
5.39127516746521,3
5.391298055648804,0
5.391321182250977,25
5.4778523445129395,0
5.477898120880127,9
5.477916240692139,0
5.477933168411255,0
5.47795033454895,8
5.477966070175171,0
5.47798228263855,0
5.477999210357666,5
5.478015422821045,0
5.564687252044678,9
5.564745187759399,0
5.5647711753845215,0
5.564794301986694,3
5.564817190170288,0
5.5648393630981445,8
5.564861297607422,0
5.564883232116699,0
5.564905405044556,1
5.651499032974243,0
5.651553153991699,0
5.651579141616821,0
5.6516032218933105,3
5.651625394821167,4
5.651648044586182,0
5.651670217514038,3
5.651692152023315,4
5.651715040206909,0
5.738197088241577,2
5.738257169723511,0
5.73828125,0
5.738304138183594,0
5.7383270263671875,0
5.738349199295044,0
5.738371133804321,6
5.7384021282196045,3
5.738424062728882,0
5.825094223022461,0
5.825156211853027,0
5.825181245803833,0
5.825204372406006,1
5.8252270221710205,0
5.825249195098877,4
5.825271129608154,0
5.825294256210327,0
5.8253161907196045,19
5.911779165267944,0
5.911840200424194,41
5.911866188049316,6
5.911890268325806,0
5.911912202835083,0
5.911935329437256,4
5.91195821762085,3
5.911980152130127,1
5.912002086639404,0
5.998548984527588,20
5.99860405921936,0
5.9986302852630615,0
5.998655319213867,6
5.998678207397461,0
5.998700141906738,0
5.998722076416016,0
5.998744249343872,0
5.998766183853149,1
6.085376024246216,0
6.085434198379517,0
6.0854620933532715,6
6.085486173629761,0
6.08551025390625,2
6.085532188415527,0
6.085554361343384,2
6.085576295852661,0
6.085598945617676,0
6.172133207321167,0
6.172191143035889,1
6.172219276428223,1
6.172243356704712,0
6.172266006469727,0
6.172290086746216,6
6.172313213348389,0
6.172336101531982,2
6.172359228134155,0
6.259018182754517,0
6.259079217910767,7
6.259105205535889,0
6.259128093719482,0
6.259150266647339,0
6.259172201156616,2
6.259195327758789,0
6.259217262268066,0
6.259239196777344,0
6.345751047134399,0
6.3458051681518555,0
6.3458311557769775,0
6.34585428237915,0
6.345876216888428,0
6.3458991050720215,0
6.345921039581299,0
6.345944166183472,66
6.3459672927856445,30
6.432436227798462,44
6.432490110397339,53
6.4325151443481445,19
6.432538270950317,18
6.432561159133911,4
6.432583332061768,0
6.432605266571045,0
6.432627201080322,15
6.432649374008179,12
6.519345283508301,0
6.51940131187439,16
6.519428253173828,18
6.519451141357422,0
6.519475221633911,5
6.519498109817505,0
6.519531011581421,0
6.519554138183594,7
6.519577264785767,12
6.606103181838989,6
6.606158256530762,0
6.606184244155884,14
6.606208086013794,0
6.606231212615967,0
6.6062541007995605,0
6.606281280517578,10
6.606304168701172,2
6.606326103210449,0
6.692820310592651,0
6.6928791999816895,12
6.6929051876068115,0
6.692928075790405,13
6.692951202392578,0
6.6929731369018555,0
6.692996263504028,2
6.693018198013306,5
6.6930413246154785,16
6.7797181606292725,10
6.779776096343994,1
6.779802083969116,8
6.779825210571289,0
6.779848337173462,0
6.779870271682739,0
6.779892206192017,0
6.77991509437561,9
6.779937028884888,0
6.866491317749023,0
6.866549015045166,0
6.8665783405303955,0
6.866602182388306,5
6.866625070571899,4
6.866647005081177,0
6.86667013168335,1
6.8666932582855225,38
6.8667151927948,3
6.953108310699463,0
6.953150272369385,31
6.953161954879761,13
6.953174114227295,6
6.953184127807617,0
6.953196048736572,15
6.953209161758423,8
6.9532201290130615,1
6.953230142593384,3
7.040013074874878,7
7.040065050125122,2
7.040090084075928,0
7.040114164352417,2
7.040138006210327,17
7.0401611328125,0
7.040183067321777,0
7.04020619392395,0
7.040229320526123,2
7.1268532276153564,0
7.126909255981445,0
7.126934051513672,0
7.126957178115845,0
7.1269800662994385,0
7.127002239227295,0
7.127024173736572,0
7.127047300338745,0
7.1270692348480225,0
7.213586330413818,0
7.213642120361328,0
7.21366810798645,0
7.2136921882629395,0
7.213714361190796,0
7.213736295700073,0
7.213759422302246,0
7.213782072067261,5
7.213804006576538,0
7.300293207168579,0
7.300318241119385,0
7.300326108932495,0
7.300333023071289,0
7.300340414047241,0
7.300347328186035,0
7.300353050231934,3
7.300360202789307,3
7.300366163253784,0
7.38707423210144,0
7.387099266052246,0
7.38711404800415,0
7.387128114700317,0
7.387149095535278,0
7.387162208557129,0
7.387177228927612,12
7.3871910572052,7
7.387204170227051,2
7.473958253860474,0
7.474012136459351,9
7.474038124084473,0
7.474062204360962,0
7.474085092544556,0
7.4741082191467285,11
7.474131345748901,7
7.474153280258179,0
7.4741761684417725,0
7.560672998428345,0
7.560703992843628,0
7.560720205307007,1
7.560734987258911,0
7.560749053955078,0
7.560764312744141,4
7.560777187347412,6
7.560790061950684,0
7.560804128646851,6
7.647464275360107,1
7.6475090980529785,5
7.647536277770996,8
7.647561311721802,14
7.6475841999053955,0
7.647606134414673,0
7.64762806892395,0
7.647650241851807,0
7.647672176361084,0
7.734302997589111,9
7.734355211257935,3
7.7343831062316895,0
7.734408378601074,0
7.734431028366089,2
7.734454154968262,18
7.7344770431518555,10
7.734499216079712,4
7.734522104263306,2
7.8210742473602295,0
7.82112717628479,0
7.821151971817017,0
7.821176052093506,0
7.821199178695679,8
7.821221113204956,3
7.821244239807129,0
7.821266174316406,0
7.821288347244263,7
7.907891273498535,0
7.907939195632935,0
7.907965183258057,0
7.9079883098602295,7
7.908011198043823,0
7.908033132553101,0
7.908056259155273,16
7.908079147338867,8
7.908101320266724,0
7.994653224945068,0
7.994706153869629,0
7.994734048843384,10
7.9947593212127686,5
7.994784116744995,7
7.9948060512542725,0
7.994828224182129,0
7.994851112365723,0
7.994873285293579,0
8.08151912689209,3
